"timestamp","page_group","geo_cc","geo_rg","geo_city","geo_org","geo_netspeed","user_agent_family","user_agent_major","user_agent_os","user_agent_osversion","user_agent_model","referrer","page_index","navigation_type","params_dom_sz","params_dom_ln","params_dom_script","params_dom_img","timers_t_done","timers_t_resp","timers_t_page","tcp_windows","nodes_1000","scripts_10","imgs_10","datetime","dt_year","dt_month","dt_week","dt_day","dt_hour","dt_6hour","dt_12hour","dt_minute","dt_5min","dt_15min","dt_20min","dt_30min"
1409608802165,"promotemplate","US","US:: MI","US:: MI:: Battle Creek","Comcast Cable","Cable/DSL","Firefox","Firefox:: 31","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",479958,2198,109,55,4889,1447,3442,"16 TCP Windows","3K Nodes","120 Scripts","60 Images","2014-09-01T22:00:02.165",2014,9,36,1,22,18,12,0,0,0,0,0
1409608802236,"addressbook","US","US:: CA","US:: CA:: Fountain Valley","Time Warner Cable","Cable/DSL","Chrome","Chrome:: 36","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",393698,1657,103,6,1394,386,1008,"16 TCP Windows","2K Nodes","120 Scripts","20 Images","2014-09-01T22:00:02.236",2014,9,36,1,22,18,12,0,0,0,0,0
1409608802274,"skuskuset","US","US:: MN","US:: MN:: Minneapolis","Comcast Cable","Cable/DSL","Chrome","Chrome:: 36","Windows 8.1",NA,NA,"www.staples.com","3rd-10th Page","navigation",559336,3283,147,56,3268,828,2440,"32 TCP Windows","4K Nodes","160 Scripts","60 Images","2014-09-01T22:00:02.274",2014,9,36,1,22,18,12,0,0,0,0,0
1409608802295,"yourcart","US","US:: NY","US:: NY:: Yonkers","Optimum Online","Cable/DSL","Firefox","Firefox:: 30","Windows 8",NA,NA,"www.staples.com","3rd-10th Page","navigation",401664,1819,115,10,2380,1271,1109,"16 TCP Windows","2K Nodes","120 Scripts","20 Images","2014-09-01T22:00:02.295",2014,9,36,1,22,18,12,0,0,0,0,0
1409608802318,"easycheckout","US","US:: NY","US:: NY:: Fulton","Time Warner Cable","Cable/DSL","Safari","Safari:: 7","Mac OS X","Mac OS X:: 10",NA,NA,"11th+ Page","none",195694,520,105,10,3057,1189,1868,"8 TCP Windows","1K Nodes","120 Scripts","20 Images","2014-09-01T22:00:02.318",2014,9,36,1,22,18,12,0,0,0,0,0
1409608802326,"class","US","US:: NJ","US:: NJ:: Egg Harbor Township","Comcast Cable","Cable/DSL","IE","IE:: 9","Windows XP",NA,NA,NA,"11th+ Page","none",516413,5496,153,46,10168,1138,9030,"32 TCP Windows","6K Nodes","160 Scripts","60 Images","2014-09-01T22:00:02.326",2014,9,36,1,22,18,12,0,0,0,0,0
1409608802365,"searchresults","US","US:: FL","US:: FL:: Venice","Verizon Internet Services","Cable/DSL","IE","IE:: 11","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",537761,3542,153,54,13581,3452,10129,"32 TCP Windows","4K Nodes","160 Scripts","60 Images","2014-09-01T22:00:02.365",2014,9,36,1,22,18,12,0,0,0,0,0
1409608802389,"searchresults","US",NA,NA,"Verizon Wireless","Cellular","IE","IE:: 8","Windows 7",NA,NA,NA,"11th+ Page","none",345817,2043,113,13,3646,1163,2483,"16 TCP Windows","3K Nodes","120 Scripts","20 Images","2014-09-01T22:00:02.389",2014,9,36,1,22,18,12,0,0,0,0,0
1409608802472,"skuskuset","US","US:: TX","US:: TX:: Austin","AT&T Internet Services","Cable/DSL","Firefox","Firefox:: 31","Windows 7",NA,NA,"cas.sv.us.criteo.com","2nd Page","navigation",486767,2314,145,27,7337,2006,5331,"32 TCP Windows","3K Nodes","160 Scripts","40 Images","2014-09-01T22:00:02.472",2014,9,36,1,22,18,12,0,0,0,0,0
1409608802493,"dailydealstemplate","US","US:: TN","US:: TN:: Murfreesboro","Comcast Cable","Cable/DSL","Chrome","Chrome:: 37","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","2nd Page","navigation",911862,4379,108,223,4881,605,4276,"32 TCP Windows","5K Nodes","120 Scripts","240 Images","2014-09-01T22:00:02.493",2014,9,36,1,22,18,12,0,0,0,0,0
1409608802528,"skuskuset","US","US:: FL","US:: FL:: Jacksonville","Comcast Cable","Cable/DSL","Firefox","Firefox:: 31","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",510513,2749,147,32,5372,925,4447,"32 TCP Windows","3K Nodes","160 Scripts","40 Images","2014-09-01T22:00:02.528",2014,9,36,1,22,18,12,0,0,0,0,0
1409608802562,"searchresults","US","US:: CA","US:: CA:: Fremont","AT&T U-verse","Cable/DSL","Chrome","Chrome:: 36","Windows XP",NA,NA,"www.staples.com","3rd-10th Page","navigation",437703,2195,129,20,3865,1903,1962,"16 TCP Windows","3K Nodes","140 Scripts","20 Images","2014-09-01T22:00:02.562",2014,9,36,1,22,18,12,0,0,0,0,0
1409608802656,"myaccount","US","US:: FL","US:: FL:: Miami","AT&T U-verse","Cable/DSL","Chrome","Chrome:: 36","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",392263,1684,103,6,3775,521,3254,"16 TCP Windows","2K Nodes","120 Scripts","20 Images","2014-09-01T22:00:02.656",2014,9,36,1,22,18,12,0,0,0,0,0
1409608802674,"genericerror","US","US:: MA","US:: MA:: South Hamilton","Verizon FiOS","Cable/DSL","Chrome","Chrome:: 37","Mac OS X","Mac OS X:: 10",NA,NA,"Entry Page","navigation",383873,1632,101,6,2889,479,2410,"16 TCP Windows","2K Nodes","120 Scripts","20 Images","2014-09-01T22:00:02.674",2014,9,36,1,22,18,12,0,0,0,0,0
1409608802706,"dailydealstemplate","US","US:: NJ","US:: NJ:: Edison","Optimum Online","Cable/DSL","Chrome","Chrome:: 37","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","2nd Page","navigation",902758,4345,106,223,2833,687,2146,"32 TCP Windows","5K Nodes","120 Scripts","240 Images","2014-09-01T22:00:02.706",2014,9,36,1,22,18,12,0,0,0,0,0
1409608802707,"login","US","US:: IL","US:: IL:: Bolingbrook","Comcast Cable","Cable/DSL","Firefox","Firefox:: 31","Windows Vista",NA,NA,"www.staples.com","3rd-10th Page","navigation",23104,130,24,3,7006,1888,5118,"1 TCP Windows","1K Nodes","40 Scripts","20 Images","2014-09-01T22:00:02.707",2014,9,36,1,22,18,12,0,0,0,0,0
1409608802730,"class","US","US:: CA","US:: CA:: Cerritos","Verizon FiOS","Cable/DSL","Chrome","Chrome:: 36","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",631046,3876,155,46,3896,1508,2388,"32 TCP Windows","4K Nodes","160 Scripts","60 Images","2014-09-01T22:00:02.73",2014,9,36,1,22,18,12,0,0,0,0,0
1409608802790,"searchresults","US",NA,NA,"Comcast Cable","Cable/DSL","Chrome","Chrome:: 36","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",409956,1857,126,17,4571,1395,3176,"16 TCP Windows","2K Nodes","140 Scripts","20 Images","2014-09-01T22:00:02.79",2014,9,36,1,22,18,12,0,0,0,0,0
1409608802821,"searchnoresults","US","US:: NY","US:: NY:: Rome","Time Warner Cable","Cable/DSL","IE","IE:: 11","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",431190,2198,114,28,5120,2331,2789,"16 TCP Windows","3K Nodes","120 Scripts","40 Images","2014-09-01T22:00:02.821",2014,9,36,1,22,18,12,0,0,0,0,0
1409608802853,"searchresults","US","US:: NJ","US:: NJ:: Bergenfield","Optimum Online","Cable/DSL","Chrome","Chrome:: 37","Windows 8",NA,NA,"www.staples.com","3rd-10th Page","navigation",1037063,12279,150,47,8264,4683,3581,"64 TCP Windows","13K Nodes","160 Scripts","60 Images","2014-09-01T22:00:02.853",2014,9,36,1,22,18,12,0,0,0,0,0
1409608802884,"dailydealstemplate","US","US:: NJ","US:: NJ:: Warren","Optimum Online","Cable/DSL","Firefox","Firefox:: 31","Windows 7",NA,NA,"www.staples.com","2nd Page","navigation",913149,4377,108,223,5746,553,5193,"32 TCP Windows","5K Nodes","120 Scripts","240 Images","2014-09-01T22:00:02.884",2014,9,36,1,22,18,12,0,0,0,0,0
1409608802885,"promotemplate","US","US:: CA","US:: CA:: Lake Forest","Cox Communications","Cable/DSL","Safari","Safari:: 7","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","3rd-10th Page","cookie",486230,2213,109,55,2090,430,1660,"32 TCP Windows","3K Nodes","120 Scripts","60 Images","2014-09-01T22:00:02.885",2014,9,36,1,22,18,12,0,0,0,0,0
1409608802886,"dailydealstemplate","US","US:: NY","US:: NY:: Brooklyn","Verizon FiOS","Cable/DSL","Chrome","Chrome:: 36","Windows 8",NA,NA,"www.staples.com","2nd Page","navigation",912074,4378,108,223,3855,456,3399,"32 TCP Windows","5K Nodes","120 Scripts","240 Images","2014-09-01T22:00:02.886",2014,9,36,1,22,18,12,0,0,0,0,0
1409608802912,"login","US","US:: NJ","US:: NJ:: Morris Plains","Optimum Online","Cable/DSL","Firefox","Firefox:: 31","Windows 8",NA,NA,"www.staples.com","3rd-10th Page","navigation",17563,121,21,2,842,471,371,"1 TCP Windows","1K Nodes","40 Scripts","20 Images","2014-09-01T22:00:02.912",2014,9,36,1,22,18,12,0,0,0,0,0
1409608802950,"skuskuset","US","US:: MA","US:: MA:: Framingham","The Paper Company","Corporate","IE","IE:: 8","Windows XP",NA,NA,"www.staples.com","11th+ Page","cookie",445596,3108,142,53,5329,469,4860,"16 TCP Windows","4K Nodes","160 Scripts","60 Images","2014-09-01T22:00:02.95",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803030,"skuskuset","US","US:: NY","US:: NY:: Hopewell Junction","Optimum Online","Cable/DSL","Chrome","Chrome:: 36","Windows 7",NA,NA,NA,"11th+ Page","navigation",468636,2171,144,16,2386,911,1475,"16 TCP Windows","3K Nodes","160 Scripts","20 Images","2014-09-01T22:00:03.03",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803046,"skuskuset","US","US:: DE","US:: DE:: Bear","Verizon FiOS","Cable/DSL","Firefox","Firefox:: 24","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",555149,3195,149,42,1897,308,1589,"32 TCP Windows","4K Nodes","160 Scripts","60 Images","2014-09-01T22:00:03.046",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803072,"yourcart","US","US:: NY","US:: NY:: Buffalo","Time Warner Cable","Cable/DSL","Firefox","Firefox:: 31","Windows 8.1",NA,NA,"www.staples.com","11th+ Page","navigation",404472,1796,116,9,2928,1029,1899,"16 TCP Windows","2K Nodes","120 Scripts","20 Images","2014-09-01T22:00:03.072",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803075,"searchresults","US","US:: NY","US:: NY:: Astoria","Time Warner Cable","Cable/DSL","Chrome","Chrome:: 37","Windows 8.1",NA,NA,"www.staples.com","11th+ Page","navigation",529416,3333,158,44,4270,2542,1728,"32 TCP Windows","4K Nodes","160 Scripts","60 Images","2014-09-01T22:00:03.075",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803135,"couponinfo","US","US:: IL","US:: IL:: Mount Prospect","WideOpenWest","Cable/DSL","Firefox","Firefox:: 31","Windows 8.1",NA,NA,"www.staples.com","11th+ Page","navigation",419164,1892,119,17,6189,685,5504,"16 TCP Windows","2K Nodes","120 Scripts","20 Images","2014-09-01T22:00:03.135",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803136,"skuskuset","US","US:: NY","US:: NY:: Rochester","Time Warner Cable","Cable/DSL","Mobile Safari","Mobile Safari:: 7","iOS","iOS:: 7","iPad","www.google.com","Entry Page","none",519353,2761,150,24,8560,1242,7318,"32 TCP Windows","3K Nodes","160 Scripts","40 Images","2014-09-01T22:00:03.136",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803141,"dailydealstemplate","US",NA,NA,"Frontier Communications","Cable/DSL","Firefox","Firefox:: 31","Windows 7",NA,NA,"www.staples.com","2nd Page","navigation",913298,4350,109,223,5581,567,5014,"32 TCP Windows","5K Nodes","120 Scripts","240 Images","2014-09-01T22:00:03.141",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803142,"category","US","US:: NJ","US:: NJ:: East Orange","Comcast Cable","Cable/DSL","IE","IE:: 11","Windows 8.1",NA,NA,"www.staples.com","3rd-10th Page","navigation",395704,1730,118,19,2069,373,1696,"16 TCP Windows","2K Nodes","120 Scripts","20 Images","2014-09-01T22:00:03.142",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803151,"skuskuset","US","US:: CA","US:: CA:: Van Nuys","AT&T U-verse","Cable/DSL","Chrome","Chrome:: 21","Windows 7",NA,NA,NA,"11th+ Page","navigation",469195,2339,146,20,5195,0,5195,"16 TCP Windows","3K Nodes","160 Scripts","20 Images","2014-09-01T22:00:03.151",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803167,"printrewardscoupon","US","US:: MI","US:: MI:: Caledonia","Charter Communications","Cable/DSL","IE","IE:: 9","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",12278,100,17,3,514,130,384,"1 TCP Windows","1K Nodes","20 Scripts","20 Images","2014-09-01T22:00:03.167",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803188,"searchresults","US","US:: NY","US:: NY:: Auburn","Verizon FiOS","Cable/DSL","IE","IE:: 11","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",511840,3123,149,43,7588,1414,6174,"32 TCP Windows","4K Nodes","160 Scripts","60 Images","2014-09-01T22:00:03.188",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803207,"searchresults","US","US:: GA","US:: GA:: Winder","Windstream Communications","Cable/DSL","Chrome","Chrome:: 37","Windows 7",NA,NA,"r.search.yahoo.com","Entry Page","navigation",555522,3695,148,32,18562,1705,16857,"32 TCP Windows","4K Nodes","160 Scripts","40 Images","2014-09-01T22:00:03.207",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803222,"yourcart","US","US:: MN","US:: MN:: Farmington","Frontier Communications","Cable/DSL","IE","IE:: 11","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",389790,1681,115,9,3098,778,2320,"16 TCP Windows","2K Nodes","120 Scripts","20 Images","2014-09-01T22:00:03.222",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803226,"class","US","US:: VA","US:: VA:: Mechanicsville","Viasat Communications","Cable/DSL","Firefox","Firefox:: 31","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","3rd-10th Page","navigation",645397,4215,160,63,17959,3639,14320,"32 TCP Windows","5K Nodes","160 Scripts","80 Images","2014-09-01T22:00:03.226",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803239,"class","US","US:: PA","US:: PA:: Philadelphia","Comcast Cable","Cable/DSL","Chrome","Chrome:: 36","Windows 8.1",NA,NA,"www.staples.com","11th+ Page","navigation",759194,5351,165,65,5289,2370,2919,"32 TCP Windows","6K Nodes","180 Scripts","80 Images","2014-09-01T22:00:03.239",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803242,"yourcart","US","US:: NY","US:: NY:: Fairport","Time Warner Cable","Cable/DSL","Chrome","Chrome:: 36","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",406114,1770,118,9,2530,1076,1454,"16 TCP Windows","2K Nodes","120 Scripts","20 Images","2014-09-01T22:00:03.242",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803253,"skuskuset","US","US:: NJ","US:: NJ:: Toms River","Verizon FiOS","Cable/DSL","Chrome","Chrome:: 36","Windows 7",NA,NA,NA,"Entry Page","navigation",507467,2812,147,37,6075,3795,2280,"32 TCP Windows","3K Nodes","160 Scripts","40 Images","2014-09-01T22:00:03.253",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803309,"skuskuset","US","US:: NY","US:: NY:: Bronx","Fordham University","Cable/DSL","Chrome","Chrome:: 37","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","11th+ Page","navigation",478374,2381,147,19,1924,650,1274,"16 TCP Windows","3K Nodes","160 Scripts","20 Images","2014-09-01T22:00:03.309",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803318,"skuskuset","US","US:: SC","US:: SC:: Greer","AT&T U-verse","Cable/DSL","Chrome","Chrome:: 36","Windows XP",NA,NA,"www.staples.com","3rd-10th Page","navigation",485435,2516,146,36,6971,359,6612,"32 TCP Windows","3K Nodes","160 Scripts","40 Images","2014-09-01T22:00:03.318",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803366,"searchresults","US","US:: TN","US:: TN:: Nashville","AT&T U-verse","Cable/DSL","IE","IE:: 9","Windows 7",NA,NA,"www.staples.com","2nd Page","navigation",442046,3264,132,30,14933,2462,12471,"16 TCP Windows","4K Nodes","140 Scripts","40 Images","2014-09-01T22:00:03.366",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803368,"login","US","US:: PA","US:: PA:: Lancaster","Comcast Cable","Cable/DSL","IE","IE:: 11","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",15810,112,21,2,1479,248,1231,"1 TCP Windows","1K Nodes","40 Scripts","20 Images","2014-09-01T22:00:03.368",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803374,"home","US","US:: MA","US:: MA:: Westborough","Charter Communications","Cable/DSL","Chrome","Chrome:: 36","Mac OS X","Mac OS X:: 10",NA,"www.google.com","Entry Page","navigation",455263,2456,111,50,2056,289,1767,"16 TCP Windows","3K Nodes","120 Scripts","60 Images","2014-09-01T22:00:03.374",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803408,"searchresults","US","US:: OR","US:: OR:: Salem","Comcast Cable","Cable/DSL","IE","IE:: 10","Windows 8",NA,NA,"www.staples.com","11th+ Page","navigation",356447,1956,134,16,5748,1219,4529,"16 TCP Windows","2K Nodes","140 Scripts","20 Images","2014-09-01T22:00:03.408",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803416,"skuskuset","US","US:: TN","US:: TN:: Greeneville","Comcast Cable","Cable/DSL","IE","IE:: 11","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",421011,2443,147,28,12172,883,11289,"16 TCP Windows","3K Nodes","160 Scripts","40 Images","2014-09-01T22:00:03.416",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803418,"login","US","US:: MA","US:: MA:: Swampscott","Comcast Cable","Cable/DSL","Chrome","Chrome:: 21","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",21221,120,23,3,4218,1170,3048,"1 TCP Windows","1K Nodes","40 Scripts","20 Images","2014-09-01T22:00:03.418",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803445,"class","US","US:: FL","US:: FL:: Melbourne","Time Warner Cable","Cable/DSL","Safari","Safari:: 7","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","11th+ Page","cookie",638249,4080,161,58,5228,3191,2037,"32 TCP Windows","5K Nodes","180 Scripts","60 Images","2014-09-01T22:00:03.445",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803466,"class","US","US:: OR","US:: OR:: Tualatin","Frontier Communications","Cable/DSL","Chrome","Chrome:: 37","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","3rd-10th Page","navigation",602636,3846,159,44,5074,1913,3161,"32 TCP Windows","4K Nodes","160 Scripts","60 Images","2014-09-01T22:00:03.466",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803477,"yourcart","US","US:: AZ","US:: AZ:: Prescott","Cable One","Cable/DSL","Chrome","Chrome:: 36","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",411314,1865,115,10,2358,1240,1118,"16 TCP Windows","2K Nodes","120 Scripts","20 Images","2014-09-01T22:00:03.477",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803491,"searchresults","US","US:: CA","US:: CA:: Westminster","Verizon FiOS","Cable/DSL","Chrome","Chrome:: 36","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",431664,2113,132,19,5084,2075,3009,"16 TCP Windows","3K Nodes","140 Scripts","20 Images","2014-09-01T22:00:03.491",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803500,"yourcart","US","US:: GA","US:: GA:: Villa Rica","AT&T U-verse","Cable/DSL","IE","IE:: 9","Windows 7",NA,NA,NA,"11th+ Page","navigation",328673,1766,108,8,5901,2048,3853,"16 TCP Windows","2K Nodes","120 Scripts","20 Images","2014-09-01T22:00:03.5",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803534,"kioskexpresscheckout","US","US:: MA","US:: MA:: Framingham","The Paper Company","Corporate","IE","IE:: 8","Windows 7",NA,NA,NA,"3rd-10th Page","none",355581,2210,111,6,3512,892,2620,"16 TCP Windows","3K Nodes","120 Scripts","20 Images","2014-09-01T22:00:03.534",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803561,"searchnoresults","US","US:: WA","US:: WA:: Glenoma","CenturyLink","Cable/DSL","IE","IE:: 11","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",391435,1675,114,7,3943,2113,1830,"16 TCP Windows","2K Nodes","120 Scripts","20 Images","2014-09-01T22:00:03.561",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803578,"skuskuset","US","US:: CA","US:: CA:: Oxnard","Time Warner Cable","Cable/DSL","IE","IE:: 10","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",439950,2827,143,36,3422,296,3126,"16 TCP Windows","3K Nodes","160 Scripts","40 Images","2014-09-01T22:00:03.578",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803583,"class","US","US:: CA","US:: CA:: Newcastle","Central Valley Broadband","Cable/DSL","IE","IE:: 11","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",594832,3840,148,64,6678,2897,3781,"32 TCP Windows","4K Nodes","160 Scripts","80 Images","2014-09-01T22:00:03.583",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803592,"searchresults","US","US:: CA","US:: CA:: Los Angeles","AT&T Internet Services","Cable/DSL","IE","IE:: 11","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",529965,3436,142,32,5404,1688,3716,"32 TCP Windows","4K Nodes","160 Scripts","40 Images","2014-09-01T22:00:03.592",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803615,"skuskuset","US","US:: TX","US:: TX:: Austin","Time Warner Cable","Cable/DSL","Safari","Safari:: 7","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","11th+ Page","cookie",537967,3084,146,45,1888,507,1381,"32 TCP Windows","4K Nodes","160 Scripts","60 Images","2014-09-01T22:00:03.615",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803691,"class","US","US:: MA","US:: MA:: Franklin","Verizon FiOS","Cable/DSL","IE","IE:: 11","Windows 7",NA,NA,"www.google.com","3rd-10th Page","navigation",457477,3783,99,45,3752,1182,2570,"16 TCP Windows","4K Nodes","100 Scripts","60 Images","2014-09-01T22:00:03.691",2014,9,36,1,22,18,12,0,0,0,0,0
1409608803712,"searchresults","US","US:: VA","US:: VA:: Manassas","Verizon FiOS","Cable/DSL","Chrome","Chrome:: 36","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",536256,3421,146,38,3408,1906,1502,"32 TCP Windows","4K Nodes","160 Scripts","40 Images","2014-09-01T22:00:03.712",2014,9,36,1,22,18,12,0,0,0,0,0
